HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,FamilyNumber,TotalExpenses,Corridor,Room,Side
Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Noname Hotte,4822,0.0,F,981,P
Mars,0,TRAPPIST-1e,29.0,0,574.0,0.0,4940.0,1831.0,2.0,Hocks Pread,4738,7347.0,F,893,S
Mars,0,TRAPPIST-1e,18.0,0,196.0,0.0,744.0,0.0,0.0,Colax Mity,7892,940.0,F,1636,P
Europa,0,TRAPPIST-1e,26.0,0,0.0,823.0,0.0,1821.0,1508.0,Taurah Bradiary,4658,4152.0,D,147,S
Earth,0,TRAPPIST-1e,11.0,0,0.0,715.0,0.0,170.0,0.0,Sanney Mclardson,0770,885.0,G,117,S
Europa,0,TRAPPIST-1e,62.0,1,0.0,1633.0,0.0,1742.0,0.0,Salas Asticit,4638,3375.0,B,153,P
Earth,0,55 Cancri e,64.0,0,0.0,316.0,2.0,673.0,0.0,Lynez Woodwinton,6316,991.0,E,401,P
Europa,0,55 Cancri e,28.0,0,167.0,2406.0,71.0,283.0,650.0,Alduson Subateful,2071,3577.0,C,78,S
Earth,1,PSO J318.5-22,14.0,0,0.0,0.0,0.0,0.0,0.0,Elina Santantines,4046,0.0,G,664,P
Earth,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Jonaye Castannison,4005,0.0,G,657,P
Europa,1,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0,Ariton Susent,8401,0.0,C,315,S
Europa,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,Strali Idalpus,6902,0.0,D,217,P
Europa,1,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,Kaffias Wasterivel,1177,0.0,C,44,P
Europa,1,55 Cancri e,16.0,0,0.0,0.0,0.0,0.0,0.0,Meratz Spedlybood,7943,0.0,B,258,P
Earth,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Benny Hickley,3241,0.0,G,525,P
Europa,1,55 Cancri e,56.0,1,0.0,0.0,0.0,0.0,0.0,Spuri Suptibler,2572,0.0,C,93,S
Mars,0,TRAPPIST-1e,27.0,0,1277.0,0.0,1.0,10.0,9.0,Hary Erpie,1256,1297.0,E,92,S
Mars,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,Tostex Pri,2142,0.0,F,418,S
Earth,0,55 Cancri e,21.0,0,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,0216,1974.0,F,40,S
Mars,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Rhex Sty,7809,0.0,F,1493,S
Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Seats Brine,0602,0.0,F,125,P
Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Wales Meake,0809,0.0,F,151,S
Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,Luxinon Supriouse,2573,0.0,C,90,P
Earth,0,TRAPPIST-1e,22.0,0,1018.0,100.0,0.0,9.0,0.0,Idace Burchrison,1568,1127.0,A,182,S
Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,10.0,761.0,Jeandy Hobbinson,1975,771.0,G,310,S
Earth,0,TRAPPIST-1e,37.0,0,477.0,0.0,167.0,0.0,46.0,Etha Pughlinsons,8341,690.0,F,1601,S
Mars,0,TRAPPIST-1e,43.0,0,375.0,103.0,1990.0,36.0,0.0,Cinst Bake,4552,2504.0,F,937,P
Earth,1,PSO J318.5-22,40.0,0,0.0,0.0,0.0,0.0,0.0,Lorian River,4005,0.0,G,657,P
Earth,0,PSO J318.5-22,35.0,0,0.0,0.0,2.0,672.0,10.0,Idace Gaington,4900,684.0,F,994,P
Earth,0,TRAPPIST-1e,25.0,0,0.0,478.0,71.0,11.0,162.0,Stancy Horthy,7879,722.0,G,1270,P
Earth,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Luzel Lopelases,9161,0.0,G,1493,P
Earth,0,TRAPPIST-1e,24.0,0,1231.0,0.0,0.0,1.0,3.0,Lanedy Mclardson,5243,1235.0,F,1005,S
Earth,1,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,Andrey Fisherry,2221,0.0,G,355,P
Earth,0,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,Brina Saley,5072,0.0,G,817,P
Earth,0,TRAPPIST-1e,20.0,0,0.0,4.0,429.0,0.0,287.0,Heald Alldson,2026,720.0,G,323,S
Europa,0,55 Cancri e,49.0,0,0.0,7683.0,0.0,13016.0,0.0,Goros Healted,7109,20699.0,B,268,S
Mars,0,TRAPPIST-1e,18.0,0,659.0,0.0,2316.0,0.0,23.0,Cint Vlate,3932,2998.0,E,265,S
Mars,0,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Sups Katte,2558,0.0,F,525,P
Mars,0,55 Cancri e,18.0,0,3992.0,673.0,1360.0,2.0,0.0,Eang Madan,1528,6027.0,D,50,P
Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,0378,0.0,B,11,S
Earth,0,TRAPPIST-1e,14.0,0,450.0,4791.0,896.0,0.0,0.0,Fery Hurchrisong,8663,6137.0,G,1394,S
Mars,0,TRAPPIST-1e,43.0,0,27.0,0.0,797.0,830.0,161.0,Fruik Coune,8616,1815.0,F,1767,P
Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Tarah Cleachrand,2713,0.0,G,438,P
Europa,1,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,Astrah Reeddommy,0769,0.0,B,28,S
Earth,0,TRAPPIST-1e,20.0,0,362.0,0.0,31.0,12.0,483.0,Emilla Hebernandry,4879,888.0,G,786,P
Mars,0,55 Cancri e,13.0,0,4.0,0.0,1973.0,0.0,39.0,Nutz Bra,1035,2016.0,F,214,P
Earth,1,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Evey Ewiseston,6816,0.0,G,1108,P
Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Nelly Willy,3774,0.0,G,617,P
Earth,0,55 Cancri e,6.0,0,0.0,0.0,0.0,0.0,0.0,Garley Mcbriggins,8598,0.0,G,1394,P
Earth,0,PSO J318.5-22,44.0,0,0.0,2.0,0.0,0.0,1556.0,Dondy Johnshines,9078,1558.0,E,594,S
Earth,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Scepton Perable,4207,0.0,B,163,S
Earth,1,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,Stevey Hoopez,1381,0.0,G,209,S
Europa,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Elebola Sageng,1424,0.0,B,47,P
Europa,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Chard Motive,0689,0.0,B,25,S
Earth,0,TRAPPIST-1e,57.0,0,433.0,0.0,0.0,371.0,0.0,Paulia Thony,1584,804.0,F,314,P
Europa,0,TRAPPIST-1e,42.0,0,0.0,6244.0,0.0,10912.0,4.0,Gravior Stersetery,6514,17160.0,B,251,S
Mars,0,TRAPPIST-1e,21.0,0,1244.0,0.0,1119.0,0.0,3.0,Blakes Nan,6744,2366.0,F,1399,P
Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Ericky Waltonnedy,7069,0.0,G,1159,S
Mars,0,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Blakes Saf,5507,0.0,E,356,S
Earth,0,55 Cancri e,36.0,0,0.0,0.0,0.0,33.0,619.0,Glasey Foledges,2497,652.0,E,116,B
Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Lilley Fuentryoung,8923,0.0,G,1450,P
Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Cline Popelacruz,8874,0.0,G,1436,P
Mars,0,TRAPPIST-1e,41.0,0,29.0,0.0,1095.0,0.0,4.0,Gral Coflé,1152,1128.0,F,218,S
Mars,0,TRAPPIST-1e,33.0,0,361.0,0.0,381.0,1622.0,0.0,Rana Welto,2709,2364.0,F,523,S
Earth,0,TRAPPIST-1e,40.0,0,0.0,0.0,84.0,798.0,0.0,Ricia Valexandez,7623,882.0,G,1223,P
Europa,0,55 Cancri e,33.0,0,0.0,27071.0,0.0,15.0,0.0,Ainoxa Scerodbox,3444,27086.0,B,131,S
Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,23.0,30.0,815.0,Beathy Stephendsey,6562,868.0,F,1364,P
Earth,0,TRAPPIST-1e,56.0,0,0.0,605.0,0.0,179.0,0.0,Benry Peterstarks,6580,784.0,G,1066,P
Earth,0,TRAPPIST-1e,17.0,0,16.0,2165.0,0.0,0.0,52.0,Nelly Dillines,0071,2233.0,F,14,P
Earth,0,TRAPPIST-1e,20.0,0,98.0,499.0,0.0,142.0,52.0,Tonyan Mclarseney,7769,791.0,E,504,P
Earth,0,TRAPPIST-1e,21.0,0,759.0,0.0,0.0,314.1307461692205,40.0,Gileen Figuez,2436,799.0,F,501,P
Mars,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,Peefox Kinad,6825,0.0,F,1306,S
Mars,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,Cird Fate,5886,0.0,E,373,P
Mars,0,TRAPPIST-1e,34.0,0,751.0,0.0,185.0,0.0,77.0,Sceres Hooff,7696,1013.0,E,499,P
Europa,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Navior Coudered,8135,0.0,C,267,P
Mars,0,55 Cancri e,25.0,0,1410.0,123.0,26.0,9.0,812.0,Pil Cry,5686,2380.0,D,180,P
Mars,1,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Nios Quart,3711,0.0,F,700,S
Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Rios Prin,2549,0.0,F,522,P
Europa,0,TRAPPIST-1e,39.0,1,1.0,392.0,64.0,148.0,1367.0,Alcorix Fanseld,8043,1972.0,A,97,S
Mars,0,TRAPPIST-1e,21.0,0,899.0,1.0,1686.0,13.0,0.0,Gibers Cure,6462,2599.0,F,1233,S
Europa,0,TRAPPIST-1e,50.0,0,0.0,2684.0,0.0,153.0,1751.0,Shelik Sofraten,2698,4588.0,C,94,P
Earth,0,TRAPPIST-1e,23.0,0,0.0,179.0,569.0,0.0,0.0,Joelan Schwardson,2920,748.0,F,606,P
Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Leenny Burchrison,8302,0.0,G,1340,S
Mars,0,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Repart Ramad,7156,0.0,E,475,S
Earth,1,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,Bethy Pollarkeeks,1211,0.0,G,186,S
Europa,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Marfar Crakete,9034,0.0,D,288,P
Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,Asellab Gocent,8038,0.0,C,301,S
Europa,0,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0,Tachba Disivering,6665,0.0,B,222,P
Europa,0,55 Cancri e,25.0,0,0.0,1673.0,0.0,642.0,612.0,Shail Crelaxle,8363,2927.0,A,101,S
Earth,1,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,Noname Palmes,5044,0.0,G,826,S
Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Mollen Ellson,6030,0.0,G,981,S
Mars,0,TRAPPIST-1e,32.0,0,536.0,0.0,736.0,118.0,0.0,Jackix Can,4044,1390.0,F,765,S
Earth,0,55 Cancri e,41.0,0,0.0,33.0,0.0,1324.0,0.0,Louis Torres,2382,1357.0,F,488,P
Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,Pleion Sperap,5422,0.0,D,164,S
Europa,0,55 Cancri e,33.0,0,0.0,8759.0,0.0,2788.0,4513.0,Sabiton Parymider,2512,16060.0,C,91,S
Mars,0,TRAPPIST-1e,25.0,0,2093.0,0.0,6.0,0.0,0.0,Lift Port,5954,2099.0,E,391,S
Earth,0,PSO J318.5-22,19.0,0,54.0,0.0,0.0,42.0,986.0,Rayne Toddleton,6405,1082.0,F,1224,S
Mars,0,TRAPPIST-1e,50.0,0,748.0,164.0,269.0,0.0,0.0,Cireal Kepie,8585,1181.0,D,259,S
Earth,1,PSO J318.5-22,25.0,0,0.0,0.0,0.0,0.0,0.0,Dixiel Dawsoncis,4364,0.0,G,720,P
Earth,0,PSO J318.5-22,45.0,0,0.0,0.0,734.0,3.0,5.0,Garyan Briggins,2100,742.0,F,413,S
Earth,0,TRAPPIST-1e,14.0,0,0.0,360.0,0.0,25.0,1340.0,Gwendy Dillines,7962,1725.0,G,1290,P
Europa,1,55 Cancri e,37.0,0,0.0,0.0,0.0,0.0,0.0,Sinon Fanseld,8043,0.0,A,97,S
Earth,0,TRAPPIST-1e,21.0,0,86.0,3.0,149.0,208.0,329.0,Gordo Simson,9272,775.0,F,1894,P
Earth,0,PSO J318.5-22,22.0,0,141.0,16.0,0.0,177.0,336.0,Pennie Mcgoway,4646,670.0,F,873,S
Earth,0,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,Joela Poperez,0457,0.0,G,72,P
Mars,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Grog Start,8451,0.0,F,1625,S
Europa,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Alramak Stiven,2040,0.0,B,85,S
Earth,0,PSO J318.5-22,21.0,0,1.0,368.0,0.0,0.0,388.0,Troyce Yorkland,0618,757.0,F,131,P
Europa,0,55 Cancri e,41.0,1,0.0,9463.0,0.0,1022.0,1562.0,Ranan Frattyring,4181,12047.0,C,133,P
Earth,0,PSO J318.5-22,18.0,0,0.0,525.0,0.0,0.0,84.0,Stald Vinozarks,3894,609.0,F,735,S
Earth,0,TRAPPIST-1e,18.0,0,200.0,124.0,0.0,413.0,0.0,Duana Jacostaney,0902,737.0,F,188,P
Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,31.0,2121.0,0.0,Trice Weavesend,4897,2152.0,F,993,P
Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,170.72672872340425,703.0,0.0,Darrie Holcompton,5989,703.0,F,1141,S
Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Kabiton Hetforhaft,0163,0.0,B,8,P
Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Elos Erte,8064,0.0,E,534,S
Europa,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,Unukath Proorbeng,1451,0.0,C,56,S
Mars,0,TRAPPIST-1e,37.0,0,14.0,0.0,91.0,1203.0,0.0,Lles Parta,3946,1308.0,F,812,P
Europa,0,TRAPPIST-1e,39.0,0,2.0,530.0,0.0,314.1307461692205,1360.0,Skyrmak Alenat,7576,1892.0,D,239,P
Earth,0,TRAPPIST-1e,31.0,0,459.0,194.0,0.0,5.0,125.0,Hollie Tranciams,9179,783.0,G,1494,P
Europa,0,55 Cancri e,27.0,0,0.0,867.0,0.0,20.0,1371.0,Segino Honatte,5060,2258.0,C,157,P
Europa,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Diramak Objeciane,4066,0.0,B,155,S
Earth,0,TRAPPIST-1e,23.0,0,226.60033250207815,0.0,6.0,30.0,200.0,Arllia Blainson,1208,236.0,G,178,P
Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Eriney Mclainez,2419,0.0,G,394,P
Mars,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Lidex Brie,6274,0.0,F,1203,S
Europa,1,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,Castork Tractive,1901,0.0,A,14,P
Earth,0,TRAPPIST-1e,37.0,0,0.0,886.0,0.0,58.0,441.0,Ebonya Dillips,4205,1385.0,F,789,S
Earth,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Alvira Rostarks,6302,0.0,G,1015,P
Europa,0,TRAPPIST-1e,56.0,0,153.0,1750.0,0.0,334.0,1539.0,Luxonon Ainserfle,4944,3776.0,A,60,S
Mars,0,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Yogark Meake,0499,0.0,E,29,S
Earth,0,TRAPPIST-1e,20.0,0,735.0,0.0,0.0,41.0,1.0,Jorgie Coolez,8845,777.0,F,1823,P
Europa,1,TRAPPIST-1e,60.0,0,0.0,0.0,0.0,0.0,0.0,Wimpha Spistory,1008,0.0,C,39,S
Earth,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Janee Davens,3974,0.0,G,652,S
Europa,0,55 Cancri e,33.0,0,13.0,466.7652925531915,2011.0,17.0,32.0,Preo Higast,1415,2073.0,D,45,P
Europa,0,TRAPPIST-1e,51.0,0,0.0,3571.0,106.0,0.0,0.0,Achium Alenter,4930,3677.0,B,161,P
Europa,0,55 Cancri e,33.0,0,0.0,73.0,31.0,8493.0,9065.0,Maiah Pickleve,7782,17662.0,C,291,S
Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Zavior Waring,1700,0.0,B,74,S
Earth,0,TRAPPIST-1e,21.0,0,0.0,780.0,44.0,0.0,5.0,Loresa Barnolaney,2398,829.0,F,490,P
Earth,0,TRAPPIST-1e,45.0,0,0.0,25.0,87.0,989.0,482.0,Rician Torrez,0668,1583.0,F,142,P
Mars,0,TRAPPIST-1e,38.0,0,1478.0,0.0,631.0,0.0,0.0,Chars Gecre,9111,2109.0,E,598,S
Earth,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,Rena Vanglis,4098,0.0,G,672,P
Mars,0,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,Toat Rapie,8668,0.0,E,556,P
Mars,0,TRAPPIST-1e,29.0,0,2223.0,0.0,0.0,0.0,0.0,Guanch Perta,6346,2223.0,F,1212,S
Mars,0,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Powhex Paie,6699,0.0,E,429,P
Europa,0,TRAPPIST-1e,66.0,0,354.0,2639.0,0.0,1180.0,0.0,Alhaino Rewmid,8729,4173.0,E,559,P
Earth,0,55 Cancri e,26.0,0,620.0,0.0,187.0,0.0,1304.0,Dianie Roses,1146,2111.0,F,232,P
Mars,0,TRAPPIST-1e,38.0,0,3414.0,0.0,161.0,28.0,119.0,Wees Knik,0178,3722.0,D,6,S
Earth,0,TRAPPIST-1e,23.0,0,139.0,0.0,0.0,567.0,0.0,Mollen Bookst,2470,706.0,G,398,S
Europa,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Alraida Ametic,6191,0.0,A,59,P
Earth,0,55 Cancri e,22.0,0,126.0,3.0,0.0,1305.0,0.0,Yvonna Alberts,4880,1434.0,G,787,P
Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,Cella Ingascomet,1154,0.0,B,43,P
Mars,0,TRAPPIST-1e,25.0,0,1299.0,0.0,0.0,0.0,0.0,Womel Che,3189,1299.0,D,102,P
Earth,0,TRAPPIST-1e,19.0,0,511.0,0.0,0.0,267.0,0.0,Oraryn Bakerson,8237,778.0,F,1577,S
Earth,1,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Denne Moodman,4661,0.0,G,757,P
Europa,0,55 Cancri e,37.0,0,4301.0,791.0,0.0,1748.0,91.0,Weidus Kiling,0992,6931.0,D,35,S
Earth,0,TRAPPIST-1e,21.0,0,17.0,427.0,31.0,257.0,0.0,Colle Steinardson,3147,732.0,F,594,S
Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Arkeb Belstrut,6406,0.0,E,180,S
Europa,1,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0,Weidus Platch,0964,0.0,B,36,P
Europa,0,TRAPPIST-1e,52.0,0,6.0,2333.0,11.0,1149.0,1.0,Naosura Hoorbaring,3488,3500.0,D,110,P
Europa,0,55 Cancri e,23.0,0,36.0,2467.0,0.0,381.0,803.0,Alchird Apenelexy,2506,3687.0,A,19,P
Earth,0,TRAPPIST-1e,18.0,0,3.0,688.0,0.0,0.0,23.0,Eriana Barnoldeney,7184,714.0,G,1170,S
Earth,0,55 Cancri e,26.0,0,0.0,158.0,0.0,0.0,912.0,Faithy Hunterton,7084,1070.0,F,1355,S
Mars,0,TRAPPIST-1e,48.0,0,581.0,6.0,1.0,158.0,0.0,Guanch Ste,5387,746.0,D,171,P
Europa,0,55 Cancri e,49.0,0,3.0,1108.0,2.0,5775.0,1964.0,Chamark Vertfull,8646,8852.0,C,325,S
Earth,0,TRAPPIST-1e,24.0,0,0.0,171.0,591.0,22.0,0.0,Cline Welltonces,8414,784.0,G,1374,P
Earth,0,55 Cancri e,16.0,0,226.60033250207815,231.0,569.0,2.0,0.0,Mollen Lewintos,1826,802.0,F,351,S
Mars,1,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,Minies Curle,1804,0.0,F,355,P
Mars,0,TRAPPIST-1e,46.0,0,479.0,4.0,699.0,0.0,0.0,Tos Brin,8992,1182.0,D,283,P
Earth,1,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,Jimmyn Thomason,9253,0.0,G,1493,S
Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Nes Gine,6556,0.0,F,1362,P
Earth,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Willey Fryersonis,4099,0.0,G,673,P
Earth,1,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0,Joyces Alldson,3605,0.0,G,592,P
Europa,0,55 Cancri e,13.0,0,1212.0,4485.0,0.0,4016.0,57.0,Marin Hednigic,8826,9770.0,C,290,P
Earth,1,TRAPPIST-1e,58.0,0,0.0,0.0,0.0,0.0,0.0,Courtney Ayers,1047,0.0,G,156,P
Earth,0,TRAPPIST-1e,34.0,0,0.0,0.0,53.0,731.0,0.0,Rayley Castannison,1946,784.0,G,313,P
Earth,0,55 Cancri e,14.0,0,547.0,145.0,5.0,0.0,9.0,Lynnie Scottuez,8599,706.0,G,1383,S
Earth,0,TRAPPIST-1e,24.0,0,0.0,466.7652925531915,229.0,502.0,5.0,Erie Potters,0610,736.0,F,129,P
Earth,0,TRAPPIST-1e,16.0,0,866.0,0.0,0.0,184.0,0.0,Anda Gregordy,9059,1050.0,F,1753,S
Mars,0,TRAPPIST-1e,28.0,0,142.0,0.0,1878.0,62.0,0.0,Cranch Prine,5423,2082.0,E,341,P
Earth,0,TRAPPIST-1e,15.0,0,1042.0,0.0,36.0,0.0,0.0,Tammie Kennedy,6194,1078.0,F,1185,S
Europa,0,TRAPPIST-1e,41.0,0,0.0,371.0,0.0,1701.0,21.0,Becruxa Dedometeel,6729,2093.0,A,82,S
Earth,0,55 Cancri e,19.0,0,0.0,6.0,0.0,0.0,1179.0,Charly Robersondez,8828,1185.0,F,1711,S
Earth,0,TRAPPIST-1e,62.0,0,102.0,696.0,0.0,0.0,0.0,Dary Bakerrison,9242,798.0,F,1891,P
Earth,1,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,Karie Gordond,6168,0.0,G,999,S
Europa,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,Mesatz Meplel,8581,0.0,C,323,S
Earth,0,PSO J318.5-22,41.0,0,0.0,122.0,0.0,104.0,486.0,Lyny Mcinton,3822,712.0,F,718,S
Earth,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Naomin Gordond,1461,0.0,G,224,S
Europa,0,55 Cancri e,26.0,0,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,0290,5877.0,B,7,S
Mars,1,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,Fisps Frasp,3811,0.0,F,786,P
Earth,0,TRAPPIST-1e,46.0,0,0.0,0.0,868.0,0.0,3.0,Jimmyn Gainney,6085,871.0,F,1257,P
Europa,0,TRAPPIST-1e,30.0,0,0.0,1076.0,0.0,3725.0,9.0,Alathim Waring,3312,4810.0,E,203,P
Europa,0,55 Cancri e,46.0,0,0.0,8221.0,0.0,1010.0,160.0,Anyonon Fruidy,5367,9391.0,C,209,S
Earth,0,TRAPPIST-1e,49.0,0,0.0,69.0,92.0,1600.0,15.0,Elle Harrenoldez,6826,1776.0,G,1109,S
Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Heales Buncy,4143,0.0,E,258,P
Earth,0,PSO J318.5-22,71.0,0,48.0,43.0,0.0,78.0,534.0,Shan Ewisentley,8107,703.0,F,1678,P
Earth,0,TRAPPIST-1e,22.0,0,26.0,0.0,0.0,0.0,733.0,Ianya Conney,2581,759.0,F,531,P
Mars,0,TRAPPIST-1e,19.0,0,1962.0,0.0,1.0,641.0,0.0,Cupers Hake,6984,2604.0,F,1450,P
Earth,0,TRAPPIST-1e,44.0,0,1258.0,3.0,0.0,1.0,0.0,Elle Joycerton,3991,1262.0,F,823,P
Earth,0,TRAPPIST-1e,13.0,0,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,0267,873.0,F,51,S
Earth,0,TRAPPIST-1e,28.0,0,0.0,26.0,88.0,5.0,754.0,Heryle Paulllegory,1690,873.0,F,335,P
Earth,1,PSO J318.5-22,0.0,0,0.0,0.0,0.0,0.0,0.0,Joanry Barbes,1624,0.0,G,250,S
Earth,0,PSO J318.5-22,39.0,0,0.0,0.0,0.0,0.0,744.0,Bel Phillis,6553,744.0,F,1360,P
Earth,0,PSO J318.5-22,26.0,0,0.0,541.0,46.0,4.0,96.0,Tonia Cochrisons,0990,687.0,F,183,S
Earth,0,55 Cancri e,9.0,0,0.0,0.0,0.0,0.0,0.0,Daley Workmanson,9219,0.0,G,1487,S
Europa,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Okula Bacistion,4645,0.0,B,184,S
Mars,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Roswal Sha,0699,0.0,F,126,S
Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,Izarino Gemoserad,3870,0.0,B,148,S
Europa,0,TRAPPIST-1e,38.0,0,0.0,347.0,0.0,1545.0,2187.0,Jabbab Stoile,5459,4079.0,C,213,S
Earth,1,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,Luison Beston,2046,0.0,G,328,P
Earth,0,TRAPPIST-1e,39.0,0,17.0,334.0,708.0,17.0,366.0,Tanley Kimons,7996,1442.0,F,1657,P
Earth,0,TRAPPIST-1e,21.0,0,958.0,1668.0,82.0,0.0,78.0,Vanney Vandan,5601,2786.0,F,1069,S
Earth,0,TRAPPIST-1e,13.0,0,27.0,81.0,1080.0,0.0,0.0,Eduana Alshipson,4221,1188.0,F,869,P
Europa,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Suhain Cattyried,2890,0.0,B,89,P
